frequency,depth,salinity,temp,sediment,count_pixels,year,freq_file,depth_file
1,no data avail,33.0 - 33.5,28.5 - 29.0,out of range,94120,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,53781,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,9037,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,15.0 - 20.0,7077,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,2624,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,29.0 - 29.5,out of range,10841,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,no data avail,no data avail,47,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,33.0 - 33.5,no data avail,out of range,29243,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,no data avail,no data avail,no data avail,567,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,no data avail,no data avail,no data avail,out of range,9533,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,5328,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,7846,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,1985,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,no data avail,7507,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,28.5 - 29.0,out of range,289490,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,232,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,53,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,2695,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,no data avail,no data avail,13894,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,32.5 - 33.0,no data avail,out of range,118428,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,27.5 - 28.0,no data avail,5179,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,2947,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,4805,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,500,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,no data avail,13089,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,28.5 - 29.0,out of range,139793,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,11,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,28,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,8,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,no data avail,no data avail,1722,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,33.0 - 33.5,no data avail,out of range,18845,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,no data avail,no data avail,no data avail,33099,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
1,out of range,no data avail,no data avail,out of range,129234,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,3962,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,4965,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,121,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,no data avail,221,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,28.5 - 29.0,out of range,47125,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,8,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,4111,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,1143,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,821,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,29.0 - 29.5,out of range,3095,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,no data avail,no data avail,15,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,32.5 - 33.0,no data avail,out of range,4679,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,27.5 - 28.0,no data avail,882,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,883,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,1330,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,24,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,no data avail,9086,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,28.5 - 29.0,out of range,48259,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,no data avail,no data avail,15,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,33.0 - 33.5,no data avail,out of range,1869,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,no data avail,no data avail,no data avail,1705,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.0 - 4.5,no data avail,no data avail,out of range,8617,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,6816,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,7500,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,398,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,no data avail,61,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,28.5 - 29.0,out of range,33790,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,27,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,9560,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,1304,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,2094,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,29.0 - 29.5,out of range,3457,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,32.5 - 33.0,no data avail,out of range,2594,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,27.5 - 28.0,no data avail,880,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,1578,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,3155,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,55,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,no data avail,11406,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,28.5 - 29.0,out of range,63336,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,19,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,6,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,no data avail,no data avail,5,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,33.0 - 33.5,no data avail,out of range,3126,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,no data avail,no data avail,no data avail,998,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,4.5 - 5.0,no data avail,no data avail,out of range,6320,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,16442,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,13964,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,1338,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,no data avail,65,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,28.5 - 29.0,out of range,38235,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,47,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,15475,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,1094,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,7510,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,29.0 - 29.5,out of range,3946,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,32.5 - 33.0,no data avail,out of range,2339,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,27.5 - 28.0,no data avail,780,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,2722,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,6150,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,140,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,no data avail,11101,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,28.5 - 29.0,out of range,79151,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,119,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,6,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,33.0 - 33.5,no data avail,out of range,5760,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,no data avail,no data avail,no data avail,388,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.0 - 5.5,no data avail,no data avail,out of range,5271,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,30674,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,23290,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,2737,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,no data avail,25,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,28.5 - 29.0,out of range,32010,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,91,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,17891,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,334,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,25319,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,29.0 - 29.5,out of range,2563,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,32.5 - 33.0,no data avail,out of range,2196,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,27.5 - 28.0,no data avail,507,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,5517,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,13730,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,467,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,no data avail,11180,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,28.5 - 29.0,out of range,91450,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,11,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,347,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,201,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,no data avail,no data avail,4,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,33.0 - 33.5,no data avail,out of range,8545,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,no data avail,no data avail,no data avail,276,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,5.5 - 6.0,no data avail,no data avail,out of range,3426,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,43672,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,29855,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,5468,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,no data avail,1,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,28.5 - 29.0,out of range,22829,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,255,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,17165,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,130,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,32261,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,29.0 - 29.5,out of range,744,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,32.5 - 33.0,no data avail,out of range,533,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,27.5 - 28.0,no data avail,146,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,9712,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,27203,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,1089,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,no data avail,14631,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,28.5 - 29.0,out of range,110314,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,80,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,813,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,739,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,33.0 - 33.5,no data avail,out of range,10234,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,no data avail,no data avail,no data avail,344,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.0 - 6.5,no data avail,no data avail,out of range,2360,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,46691,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,31057,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,10592,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,28.5 - 29.0,out of range,15015,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,0.0 - 5.0,507,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,10.0 - 15.0,17217,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,15.0 - 20.0,68,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,5.0 - 10.0,30088,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,29.0 - 29.5,out of range,80,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,32.5 - 33.0,no data avail,out of range,21,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,27.5 - 28.0,no data avail,62,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,10.0 - 15.0,14255,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,15.0 - 20.0,40090,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,5.0 - 10.0,3297,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,no data avail,14125,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,28.5 - 29.0,out of range,105682,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,29.0 - 29.5,0.0 - 5.0,379,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,29.0 - 29.5,10.0 - 15.0,1204,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,29.0 - 29.5,5.0 - 10.0,2573,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,33.0 - 33.5,no data avail,out of range,6559,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,no data avail,no data avail,no data avail,172,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,6.5 - 7.0,no data avail,no data avail,out of range,1416,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,10.0 - 15.0,38731,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,15.0 - 20.0,28911,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,5.0 - 10.0,19453,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
2,7.0 - 7.5,32.5 - 33.0,28.5 - 29.0,out of range,9271,2025,2025_frequency_q1_q2_q3_q4.tif,Depth_Batnas_10m.tif
